Video_id,Segment_id,Label,Label_binary,Label_7
jscKL5jS-SQ,6,0.0,negative,Neutral
jscKL5jS-SQ,7,1.0,positive,slightly positive
jscKL5jS-SQ,8,-1.0,negative,slightly negative
jscKL5jS-SQ,9,0.33,positive,Neutral
jscKL5jS-SQ,10,-1.33,negative,negative
jscKL5jS-SQ,11,-1.0,negative,slightly negative
jscKL5jS-SQ,12,0.33,positive,Neutral
k1BrzX5bc7U,0,0.33,positive,Neutral
k1BrzX5bc7U,1,0.0,negative,Neutral
k1BrzX5bc7U,2,0.67,positive,slightly positive
k8yDywC4gt8,0,1.0,positive,slightly positive
k8yDywC4gt8,1,2.33,positive,very positive
k8yDywC4gt8,2,0.67,positive,slightly positive
k8yDywC4gt8,3,0.67,positive,slightly positive
kI6jzM_aLGs,0,1.0,positive,slightly positive
kI6jzM_aLGs,1,1.33,positive,positive
kLAXmTx2xOA,0,0.0,negative,Neutral
kLAXmTx2xOA,1,0.67,positive,slightly positive
kXhJ3hHK9hQ,0,1.33,positive,positive
kXhJ3hHK9hQ,1,0.67,positive,slightly positive
kXhJ3hHK9hQ,2,0.0,negative,Neutral
kXhJ3hHK9hQ,3,0.67,positive,slightly positive
kXhJ3hHK9hQ,4,-0.67,negative,slightly negative
kXhJ3hHK9hQ,5,-0.33,negative,Neutral
kXiBdruxTvE,0,0.0,negative,Neutral
kXiBdruxTvE,1,0.33,positive,Neutral
kXiBdruxTvE,2,0.0,negative,Neutral
kXiBdruxTvE,3,0.0,negative,Neutral
kXiBdruxTvE,4,0.0,negative,Neutral
kaudsLIvYC8,0,-1.33,negative,negative
kaudsLIvYC8,1,1.67,positive,positive
kaudsLIvYC8,2,0.67,positive,slightly positive
kaudsLIvYC8,3,0.0,negative,Neutral
kbRtSmJM5aU,0,1.33,positive,positive
kbRtSmJM5aU,1,0.0,negative,Neutral
kg-W6-hP2Do,0,0.33,positive,Neutral
kg-W6-hP2Do,1,0.67,positive,slightly positive
kg-W6-hP2Do,2,0.67,positive,slightly positive
kg-W6-hP2Do,3,1.0,positive,slightly positive
kg-W6-hP2Do,4,0.67,positive,slightly positive
kg-W6-hP2Do,5,0.0,negative,Neutral
kg-W6-hP2Do,6,0.0,negative,Neutral
kg-W6-hP2Do,7,0.0,negative,Neutral
kld9r0iFkWM,0,1.33,positive,positive
kld9r0iFkWM,1,0.67,positive,slightly positive
kld9r0iFkWM,2,0.33,positive,Neutral
kld9r0iFkWM,3,1.0,positive,slightly positive
kmgsC68hIL8,0,0.0,negative,Neutral
kmgsC68hIL8,1,2.0,positive,positive
kmgsC68hIL8,2,1.67,positive,positive
kmgsC68hIL8,3,0.67,positive,slightly positive
kmgsC68hIL8,4,2.0,positive,positive
kmgsC68hIL8,5,0.0,negative,Neutral
kmgsC68hIL8,6,-1.67,negative,negative
kpS4BXif_Sw,0,-2.0,negative,negative
kpS4BXif_Sw,1,-1.67,negative,negative
kpS4BXif_Sw,2,0.33,positive,Neutral
kpS4BXif_Sw,3,-2.0,negative,negative
kpS4BXif_Sw,4,1.33,positive,positive
kpS4BXif_Sw,5,-1.0,negative,slightly negative
kpS4BXif_Sw,6,1.0,positive,slightly positive
kpS4BXif_Sw,7,1.33,positive,positive
kpS4BXif_Sw,8,-0.67,negative,slightly negative
kpS4BXif_Sw,9,0.33,positive,Neutral
kpS4BXif_Sw,10,-0.67,negative,slightly negative
kpS4BXif_Sw,11,0.33,positive,Neutral
kpS4BXif_Sw,12,1.33,positive,positive
kpS4BXif_Sw,13,-0.67,negative,slightly negative
kpS4BXif_Sw,14,-2.0,negative,negative
kpS4BXif_Sw,15,0.0,negative,Neutral
kpS4BXif_Sw,16,-0.67,negative,slightly negative
kpS4BXif_Sw,17,0.0,negative,Neutral
kpS4BXif_Sw,18,-1.67,negative,negative
kpS4BXif_Sw,19,-0.67,negative,slightly negative
kpS4BXif_Sw,20,-1.0,negative,slightly negative
ktblaVOnFVE,0,0.67,positive,slightly positive
ktblaVOnFVE,1,1.0,positive,slightly positive
ktblaVOnFVE,2,0.67,positive,slightly positive
ktblaVOnFVE,3,0.33,positive,Neutral
ktblaVOnFVE,4,1.33,positive,positive
l0vCKpk6Aes,0,0.0,negative,Neutral
l0vCKpk6Aes,1,-0.67,negative,slightly negative
l0vCKpk6Aes,2,1.0,positive,slightly positive
l0vCKpk6Aes,3,0.33,positive,Neutral
l0vCKpk6Aes,4,-0.33,negative,Neutral
l0vCKpk6Aes,5,0.0,negative,Neutral
l0vCKpk6Aes,6,2.0,positive,positive
l0vCKpk6Aes,7,0.0,negative,Neutral
l0vCKpk6Aes,8,1.67,positive,positive
l0vCKpk6Aes,9,2.0,positive,positive
l1jW3OMXUzs,0,-1.33,negative,negative
l4oMbKDuW3Y,0,-1.0,negative,slightly negative
l4oMbKDuW3Y,1,2.0,positive,positive
l4oMbKDuW3Y,2,-0.67,negative,slightly negative
l4oMbKDuW3Y,3,-0.33,negative,Neutral
l4oMbKDuW3Y,4,0.0,negative,Neutral
lD4xtQ6NpDY,0,1.33,positive,positive
lD4xtQ6NpDY,1,0.67,positive,slightly positive
lD4xtQ6NpDY,2,-0.67,negative,slightly negative
lD4xtQ6NpDY,3,0.0,negative,Neutral
lD4xtQ6NpDY,4,0.0,negative,Neutral
lD4xtQ6NpDY,5,0.0,negative,Neutral
lD4xtQ6NpDY,6,0.67,positive,slightly positive
lD4xtQ6NpDY,7,0.0,negative,Neutral
lD4xtQ6NpDY,8,1.0,positive,slightly positive
lD4xtQ6NpDY,9,1.0,positive,slightly positive
lD4xtQ6NpDY,10,1.0,positive,slightly positive
lD4xtQ6NpDY,11,1.33,positive,positive
lO6N9dyvPTA,0,0.33,positive,Neutral
lYwgLa4R5XQ,0,0.0,negative,Neutral
lYwgLa4R5XQ,1,0.0,negative,Neutral
lYwgLa4R5XQ,2,0.0,negative,Neutral
lYwgLa4R5XQ,3,-0.33,negative,Neutral
lYwgLa4R5XQ,4,0.67,positive,slightly positive
lYwgLa4R5XQ,5,0.67,positive,slightly positive
lYwgLa4R5XQ,6,-0.67,negative,slightly negative
lYwgLa4R5XQ,7,0.33,positive,Neutral
lYwgLa4R5XQ,8,-1.33,negative,negative
lYwgLa4R5XQ,9,0.33,positive,Neutral
lc5bSoGlQwY,0,0.33,positive,Neutral
lc5bSoGlQwY,1,0.0,negative,Neutral
lc5bSoGlQwY,2,0.33,positive,Neutral
lc5bSoGlQwY,3,-0.33,negative,Neutral
lc5bSoGlQwY,4,0.33,positive,Neutral
lkIe41StoGI,0,0.33,positive,Neutral
lkIe41StoGI,1,0.0,negative,Neutral
lkIe41StoGI,2,0.0,negative,Neutral
lkIe41StoGI,3,0.67,positive,slightly positive
lkIe41StoGI,4,0.67,positive,slightly positive
lkIe41StoGI,5,0.67,positive,slightly positive
lkIe41StoGI,6,0.33,positive,Neutral
lkIe41StoGI,7,0.0,negative,Neutral
lkIe41StoGI,8,-0.33,negative,Neutral
lkIe41StoGI,9,0.0,negative,Neutral
lkeVfgI0eEk,0,1.0,positive,slightly positive
lkeVfgI0eEk,1,0.67,positive,slightly positive
lkeVfgI0eEk,2,1.0,positive,slightly positive
lkeVfgI0eEk,3,-1.33,negative,negative
lkeVfgI0eEk,4,-0.33,negative,Neutral
lkeVfgI0eEk,5,0.67,positive,slightly positive
lkeVfgI0eEk,6,-2.0,negative,negative
lkeVfgI0eEk,7,-0.67,negative,slightly negative
lkeVfgI0eEk,8,-1.67,negative,negative
lrjm6F3JJgg,0,1.33,positive,positive
lwL4hjhkid4,0,0.0,negative,Neutral
lwL4hjhkid4,1,-1.67,negative,negative
lwL4hjhkid4,2,2.0,positive,positive
lwL4hjhkid4,3,0.33,positive,Neutral
lxBKEPIUSgc,0,-0.33,negative,Neutral
lxBKEPIUSgc,1,-1.33,negative,negative
m-7yRWZLwLY,0,0.67,positive,slightly positive
m-7yRWZLwLY,1,0.0,negative,Neutral
m-7yRWZLwLY,2,1.0,positive,slightly positive
m-7yRWZLwLY,3,-0.33,negative,Neutral
mRqqH_gx7Q0,0,1.33,positive,positive
mRqqH_gx7Q0,1,-0.33,negative,Neutral
mVnqP-vLpuo,0,0.33,positive,Neutral
mVnqP-vLpuo,1,1.0,positive,slightly positive
mVnqP-vLpuo,2,0.67,positive,slightly positive
mVnqP-vLpuo,3,1.33,positive,positive
mVnqP-vLpuo,4,0.67,positive,slightly positive
mVnqP-vLpuo,5,1.33,positive,positive
mVnqP-vLpuo,6,1.33,positive,positive
mVnqP-vLpuo,7,0.67,positive,slightly positive
mVnqP-vLpuo,8,0.0,negative,Neutral
mVnqP-vLpuo,9,1.67,positive,positive
mVnqP-vLpuo,10,1.67,positive,positive
mZ_8em_-CGc,0,0.67,positive,slightly positive
mZ_8em_-CGc,1,0.67,positive,slightly positive
mfpR4CN9LZo,0,1.33,positive,positive
mfpR4CN9LZo,1,0.0,negative,Neutral
mfpR4CN9LZo,2,0.67,positive,slightly positive
mfpR4CN9LZo,3,0.0,negative,Neutral
mfpR4CN9LZo,4,0.0,negative,Neutral
mfpR4CN9LZo,5,0.0,negative,Neutral
mgsvwAVQAQo,0,0.33,positive,Neutral
mgsvwAVQAQo,1,-1.33,negative,negative
mgsvwAVQAQo,2,0.0,negative,Neutral
mgsvwAVQAQo,3,2.0,positive,positive
mgsvwAVQAQo,4,0.33,positive,Neutral
mmg_eTDHjkk,0,0.0,negative,Neutral
mmg_eTDHjkk,1,1.0,positive,slightly positive
mmg_eTDHjkk,2,1.33,positive,positive
mmg_eTDHjkk,3,2.0,positive,positive
mmg_eTDHjkk,4,0.33,positive,Neutral
mmg_eTDHjkk,5,1.33,positive,positive
mmg_eTDHjkk,6,1.33,positive,positive
mmg_eTDHjkk,7,0.33,positive,Neutral
mmg_eTDHjkk,8,1.0,positive,slightly positive
mmg_eTDHjkk,9,0.67,positive,slightly positive
mmg_eTDHjkk,10,0.0,negative,Neutral
mmg_eTDHjkk,11,1.0,positive,slightly positive
mmg_eTDHjkk,12,0.67,positive,slightly positive
mmg_eTDHjkk,13,-0.33,negative,Neutral
mmg_eTDHjkk,14,0.67,positive,slightly positive
mmg_eTDHjkk,15,1.33,positive,positive
mmg_eTDHjkk,16,0.0,negative,Neutral
mmg_eTDHjkk,17,1.0,positive,slightly positive
mmg_eTDHjkk,18,0.0,negative,Neutral
mmg_eTDHjkk,19,-0.33,negative,Neutral
mmg_eTDHjkk,20,0.33,positive,Neutral
mmg_eTDHjkk,21,1.33,positive,positive
mmg_eTDHjkk,22,0.33,positive,Neutral
mzAu5gxjE-w,0,1.0,positive,slightly positive
mzAu5gxjE-w,1,0.33,positive,Neutral
mzAu5gxjE-w,2,1.67,positive,positive
mzAu5gxjE-w,3,0.67,positive,slightly positive
nFTo-Lz4Fr8,0,0.67,positive,slightly positive
nFTo-Lz4Fr8,1,1.0,positive,slightly positive
nTZSH0EwpnY,0,1.33,positive,positive
nTZSH0EwpnY,1,-0.67,negative,slightly negative
nTZSH0EwpnY,2,1.0,positive,slightly positive
nTZSH0EwpnY,3,0.33,positive,Neutral
nTZSH0EwpnY,4,0.67,positive,slightly positive
nTZSH0EwpnY,5,-0.33,negative,Neutral
nTZSH0EwpnY,6,-1.33,negative,negative
nTZSH0EwpnY,7,0.33,positive,Neutral
nTZSH0EwpnY,8,-0.67,negative,slightly negative
nXWNHVZtV9A,0,0.0,negative,Neutral
nZFPKP9kBkw,0,0.33,positive,Neutral
nZFPKP9kBkw,1,1.33,positive,positive
nZFPKP9kBkw,2,0.0,negative,Neutral
nZFPKP9kBkw,3,0.0,negative,Neutral
nZFPKP9kBkw,4,0.33,positive,Neutral
naZi9AusrW4,0,-0.33,negative,Neutral
naZi9AusrW4,1,0.33,positive,Neutral
namehdJxRIM,0,0.33,positive,Neutral
namehdJxRIM,1,0.0,negative,Neutral
namehdJxRIM,2,0.0,negative,Neutral
namehdJxRIM,3,0.0,negative,Neutral
namehdJxRIM,4,0.33,positive,Neutral
nbru7qLot04,0,0.0,negative,Neutral
nbru7qLot04,1,-0.67,negative,slightly negative
nbru7qLot04,2,0.33,positive,Neutral
nbru7qLot04,3,1.0,positive,slightly positive
nbru7qLot04,4,2.0,positive,positive
nbru7qLot04,5,0.0,negative,Neutral
nbru7qLot04,6,1.33,positive,positive
nbru7qLot04,7,0.0,negative,Neutral
nbru7qLot04,8,0.0,negative,Neutral
nbru7qLot04,9,0.67,positive,slightly positive
nbru7qLot04,10,0.0,negative,Neutral
nbru7qLot04,11,0.33,positive,Neutral
o2XbNJDpOlc,0,0.0,negative,Neutral
o2XbNJDpOlc,1,-0.33,negative,Neutral
o2XbNJDpOlc,2,1.0,positive,slightly positive
o2XbNJDpOlc,3,-0.67,negative,slightly negative
o2XbNJDpOlc,4,1.67,positive,positive
o2XbNJDpOlc,5,0.67,positive,slightly positive
oBS-IW-BO00,0,0.0,negative,Neutral
oBS-IW-BO00,1,0.0,negative,Neutral
oBS-IW-BO00,2,0.0,negative,Neutral
oBS-IW-BO00,3,1.33,positive,positive
oGFDE-6nd7Q,0,-0.33,negative,Neutral
oGFDE-6nd7Q,1,0.67,positive,slightly positive
oGFDE-6nd7Q,2,0.67,positive,slightly positive
oGFDE-6nd7Q,3,0.0,negative,Neutral
oGFDE-6nd7Q,4,1.0,positive,slightly positive
oGFDE-6nd7Q,5,-0.33,negative,Neutral
oH9fMma8jiQ,0,1.33,positive,positive
oHff2W51wZ8,0,1.33,positive,positive
oHff2W51wZ8,1,2.33,positive,very positive
oHff2W51wZ8,2,2.0,positive,positive
oHff2W51wZ8,3,2.67,positive,very positive
oHff2W51wZ8,4,1.33,positive,positive
oHff2W51wZ8,5,0.67,positive,slightly positive
oHff2W51wZ8,6,0.67,positive,slightly positive
oPlnhc0DkcU,0,-0.33,negative,Neutral
oPlnhc0DkcU,1,0.67,positive,slightly positive
oPlnhc0DkcU,2,0.33,positive,Neutral
oPlnhc0DkcU,3,0.67,positive,slightly positive
oPlnhc0DkcU,4,1.67,positive,positive
oQizLbmte0c,0,1.0,positive,slightly positive
oQizLbmte0c,1,1.0,positive,slightly positive
oQizLbmte0c,2,0.67,positive,slightly positive
oQizLbmte0c,3,1.67,positive,positive
oQizLbmte0c,4,1.0,positive,slightly positive
oQizLbmte0c,5,1.67,positive,positive
oQizLbmte0c,6,0.0,negative,Neutral
oZxMx8e0x2U,0,0.33,positive,Neutral
oZxMx8e0x2U,1,0.0,negative,Neutral
oZxMx8e0x2U,2,0.33,positive,Neutral
obGF3RfWQKE,0,0.0,negative,Neutral
obGF3RfWQKE,1,2.0,positive,positive
obGF3RfWQKE,2,0.67,positive,slightly positive
obGF3RfWQKE,3,0.0,negative,Neutral
obGF3RfWQKE,4,1.67,positive,positive
obGF3RfWQKE,5,0.33,positive,Neutral
obGF3RfWQKE,6,1.33,positive,positive
obGF3RfWQKE,7,0.33,positive,Neutral
obGF3RfWQKE,8,2.33,positive,very positive
obGF3RfWQKE,9,1.33,positive,positive
obGF3RfWQKE,10,-0.67,negative,slightly negative
obGF3RfWQKE,11,2.0,positive,positive
obGF3RfWQKE,12,1.67,positive,positive
obGF3RfWQKE,13,1.0,positive,slightly positive
obGF3RfWQKE,14,0.33,positive,Neutral
ossKC1VrusE,0,1.0,positive,slightly positive
ossKC1VrusE,1,0.67,positive,slightly positive
ossKC1VrusE,2,1.67,positive,positive
ossKC1VrusE,3,0.33,positive,Neutral
ozA7pRW4gFM,0,0.0,negative,Neutral
ozA7pRW4gFM,1,0.67,positive,slightly positive
ozA7pRW4gFM,2,0.0,negative,Neutral
ozA7pRW4gFM,3,0.67,positive,slightly positive
ozA7pRW4gFM,4,0.0,negative,Neutral
ozA7pRW4gFM,5,0.0,negative,Neutral
ozA7pRW4gFM,6,0.33,positive,Neutral
ozA7pRW4gFM,7,0.33,positive,Neutral
ozA7pRW4gFM,8,1.0,positive,slightly positive
p1zqEGwRMI8,0,1.33,positive,positive
p4WmcxrXkc4,0,1.0,positive,slightly positive
p4WmcxrXkc4,1,0.33,positive,Neutral
p4WmcxrXkc4,2,0.67,positive,slightly positive
p4WmcxrXkc4,3,2.0,positive,positive
p7zuPEZgtY4,0,-0.33,negative,Neutral
p7zuPEZgtY4,1,0.67,positive,slightly positive
p7zuPEZgtY4,2,-0.67,negative,slightly negative
p7zuPEZgtY4,3,0.67,positive,slightly positive
p7zuPEZgtY4,4,0.33,positive,Neutral
p7zuPEZgtY4,5,0.33,positive,Neutral
p7zuPEZgtY4,6,-0.33,negative,Neutral
pDRdCSIyjkA,0,0.33,positive,Neutral
pDRdCSIyjkA,1,0.67,positive,slightly positive
pDRdCSIyjkA,2,-0.33,negative,Neutral
pIaEcqnzI-s,0,0.33,positive,Neutral
pIaEcqnzI-s,1,0.0,negative,Neutral
pIaEcqnzI-s,2,0.0,negative,Neutral
pIaEcqnzI-s,3,0.33,positive,Neutral
pIaEcqnzI-s,4,-0.67,negative,slightly negative
pIaEcqnzI-s,5,-0.33,negative,Neutral
pIaEcqnzI-s,6,0.0,negative,Neutral
pIaEcqnzI-s,7,-0.33,negative,Neutral
pIaEcqnzI-s,8,0.0,negative,Neutral
pIaEcqnzI-s,9,0.0,negative,Neutral
pIaEcqnzI-s,10,0.0,negative,Neutral
pQpy7RSfWzM,0,0.67,positive,slightly positive
pQpy7RSfWzM,1,-0.33,negative,Neutral
pQpy7RSfWzM,2,2.0,positive,positive
pQpy7RSfWzM,3,0.33,positive,Neutral
pQpy7RSfWzM,4,-1.33,negative,negative
pQpy7RSfWzM,5,0.0,negative,Neutral
pQpy7RSfWzM,6,0.33,positive,Neutral
pQpy7RSfWzM,7,1.0,positive,slightly positive
pQpy7RSfWzM,8,0.33,positive,Neutral
pQpy7RSfWzM,9,0.33,positive,Neutral
pQpy7RSfWzM,10,0.67,positive,slightly positive
pQpy7RSfWzM,11,0.67,positive,slightly positive
pQpy7RSfWzM,12,1.0,positive,slightly positive
pQpy7RSfWzM,13,0.0,negative,Neutral
pSxte-ms0t8,0,0.67,positive,slightly positive
pSxte-ms0t8,1,-1.33,negative,negative
pSxte-ms0t8,2,-1.67,negative,negative
pSxte-ms0t8,3,-0.67,negative,slightly negative
pSxte-ms0t8,4,1.67,positive,positive
pSxte-ms0t8,5,-0.33,negative,Neutral
pSxte-ms0t8,6,-0.33,negative,Neutral
pSxte-ms0t8,7,0.33,positive,Neutral
pSxte-ms0t8,8,1.0,positive,slightly positive
pSxte-ms0t8,9,0.33,positive,Neutral
pSxte-ms0t8,10,0.0,negative,Neutral
pSxte-ms0t8,11,-0.67,negative,slightly negative
pSxte-ms0t8,12,-0.67,negative,slightly negative
pSxte-ms0t8,13,0.67,positive,slightly positive
pSxte-ms0t8,14,-1.67,negative,negative
pSxte-ms0t8,15,-1.67,negative,negative
pSxte-ms0t8,16,-2.0,negative,negative
pSxte-ms0t8,17,1.0,positive,slightly positive
pSxte-ms0t8,18,-2.0,negative,negative
pSxte-ms0t8,19,-1.67,negative,negative
pSxte-ms0t8,20,-0.67,negative,slightly negative
pZye4zFzk3o,0,-1.33,negative,negative
pZye4zFzk3o,1,0.0,negative,Neutral
pZye4zFzk3o,2,0.0,negative,Neutral
pZye4zFzk3o,3,-0.67,negative,slightly negative
pZye4zFzk3o,4,-0.67,negative,slightly negative
pZye4zFzk3o,5,-0.33,negative,Neutral
pZye4zFzk3o,6,0.0,negative,Neutral
pZye4zFzk3o,7,0.0,negative,Neutral
pZye4zFzk3o,8,-1.0,negative,slightly negative
pZye4zFzk3o,9,0.33,positive,Neutral
pnpFPX34Agk,0,1.67,positive,positive
pnpFPX34Agk,1,0.33,positive,Neutral
pnpFPX34Agk,2,0.33,positive,Neutral
pnpFPX34Agk,3,1.0,positive,slightly positive
pnpFPX34Agk,4,1.67,positive,positive
pnpFPX34Agk,5,0.33,positive,Neutral
pvIQWWiT4-0,0,2.0,positive,positive
q17gSr9kNww,0,1.33,positive,positive
q17gSr9kNww,1,1.0,positive,slightly positive
q17gSr9kNww,2,1.33,positive,positive
q17gSr9kNww,3,1.67,positive,positive
q17gSr9kNww,4,0.33,positive,Neutral
q17gSr9kNww,5,-0.33,negative,Neutral
q17gSr9kNww,6,-0.33,negative,Neutral
q5M1God4M6Y,0,0.0,negative,Neutral
q5M1God4M6Y,1,0.33,positive,Neutral
q5M1God4M6Y,2,0.0,negative,Neutral
q5M1God4M6Y,3,0.0,negative,Neutral
q5M1God4M6Y,4,-0.33,negative,Neutral
q5M1God4M6Y,5,0.0,negative,Neutral
q5M1God4M6Y,6,0.33,positive,Neutral
q5M1God4M6Y,7,0.33,positive,Neutral
q5M1God4M6Y,8,0.33,positive,Neutral
q5M1God4M6Y,9,0.0,negative,Neutral
q5M1God4M6Y,10,0.67,positive,slightly positive
q5M1God4M6Y,11,0.0,negative,Neutral
qAip3lZRj-g,0,0.0,negative,Neutral
qAip3lZRj-g,1,0.0,negative,Neutral
qAip3lZRj-g,2,0.0,negative,Neutral
qBanrqkzobg,0,2.33,positive,very positive
qBanrqkzobg,1,0.67,positive,slightly positive
qBanrqkzobg,2,1.0,positive,slightly positive
qBanrqkzobg,3,1.33,positive,positive
qDfSYz0PX9g,0,1.67,positive,positive
qDfSYz0PX9g,1,-2.0,negative,negative
qDfSYz0PX9g,2,2.0,positive,positive
qDfSYz0PX9g,3,1.67,positive,positive
qDfSYz0PX9g,4,-0.67,negative,slightly negative
qDfSYz0PX9g,5,-0.67,negative,slightly negative
qDfSYz0PX9g,6,0.67,positive,slightly positive
qDfSYz0PX9g,7,1.0,positive,slightly positive
qDfSYz0PX9g,8,-0.67,negative,slightly negative
qEuJj4uW93E,0,0.0,negative,Neutral
qEuJj4uW93E,1,-0.67,negative,slightly negative
qEuJj4uW93E,2,0.67,positive,slightly positive
qEuJj4uW93E,3,0.67,positive,slightly positive
qEuJj4uW93E,4,0.0,negative,Neutral
qEuJj4uW93E,5,1.0,positive,slightly positive
qTkazqluJ_I,0,2.0,positive,positive
qTkazqluJ_I,1,2.33,positive,very positive
qTkazqluJ_I,2,1.0,positive,slightly positive
qTkazqluJ_I,3,2.0,positive,positive
qTkazqluJ_I,4,1.0,positive,slightly positive
qTkazqluJ_I,5,1.0,positive,slightly positive
qgC8_emxSIU,0,0.0,negative,Neutral
qgC8_emxSIU,1,-0.33,negative,Neutral
qgC8_emxSIU,2,0.0,negative,Neutral
qyqVc352g3Q,0,1.0,positive,slightly positive
r46amqjpWgg,0,0.67,positive,slightly positive
r46amqjpWgg,1,1.67,positive,positive
r46amqjpWgg,2,0.67,positive,slightly positive
r46amqjpWgg,3,1.0,positive,slightly positive
r46amqjpWgg,4,1.0,positive,slightly positive
r46amqjpWgg,5,1.0,positive,slightly positive
r46amqjpWgg,6,0.67,positive,slightly positive
r46amqjpWgg,7,0.67,positive,slightly positive
r46amqjpWgg,8,1.0,positive,slightly positive
r46amqjpWgg,9,1.67,positive,positive
r46amqjpWgg,10,0.33,positive,Neutral
r46amqjpWgg,11,2.0,positive,positive
r46amqjpWgg,12,0.33,positive,Neutral
r46amqjpWgg,13,1.0,positive,slightly positive
r46amqjpWgg,14,1.0,positive,slightly positive
r46amqjpWgg,15,1.33,positive,positive
r46amqjpWgg,16,1.67,positive,positive
r46amqjpWgg,17,1.33,positive,positive
r46amqjpWgg,18,1.0,positive,slightly positive
r46amqjpWgg,19,1.33,positive,positive
r46amqjpWgg,20,1.33,positive,positive
r46amqjpWgg,21,2.0,positive,positive
r46amqjpWgg,22,1.33,positive,positive
r46amqjpWgg,23,0.0,negative,Neutral
r46amqjpWgg,24,0.0,negative,Neutral
r46amqjpWgg,25,1.67,positive,positive
r46amqjpWgg,26,1.33,positive,positive
r46amqjpWgg,27,1.0,positive,slightly positive
r46amqjpWgg,28,1.33,positive,positive
r46amqjpWgg,29,0.33,positive,Neutral
r46amqjpWgg,30,1.33,positive,positive
r46amqjpWgg,31,2.67,positive,very positive
r46amqjpWgg,32,1.0,positive,slightly positive
rC29Qub0U7A,0,0.0,negative,Neutral
rC29Qub0U7A,1,-0.67,negative,slightly negative
rC29Qub0U7A,2,0.33,positive,Neutral
rC29Qub0U7A,3,0.67,positive,slightly positive
rC29Qub0U7A,4,1.0,positive,slightly positive
rC29Qub0U7A,5,0.33,positive,Neutral
rC29Qub0U7A,6,1.0,positive,slightly positive
rC29Qub0U7A,7,-0.67,negative,slightly negative
rC29Qub0U7A,8,0.0,negative,Neutral
rcfnqiD0y8o,0,-1.0,negative,slightly negative
rcfnqiD0y8o,1,0.33,positive,Neutral
rcfnqiD0y8o,2,0.33,positive,Neutral
rcfnqiD0y8o,3,1.67,positive,positive
rcfnqiD0y8o,4,0.0,negative,Neutral
rcfnqiD0y8o,5,0.0,negative,Neutral
rcfnqiD0y8o,6,0.0,negative,Neutral
rcfnqiD0y8o,7,1.0,positive,slightly positive
rcfnqiD0y8o,8,0.33,positive,Neutral
rcfnqiD0y8o,9,-0.67,negative,slightly negative
rcfnqiD0y8o,10,0.67,positive,slightly positive
rePYTlT5_AY,0,-0.33,negative,Neutral
rePYTlT5_AY,1,0.0,negative,Neutral
rhQB8e999-Q,0,1.0,positive,slightly positive
rhQB8e999-Q,1,1.0,positive,slightly positive
rhQB8e999-Q,2,2.0,positive,positive
rhQB8e999-Q,3,2.0,positive,positive
rhQB8e999-Q,4,1.0,positive,slightly positive
rhQB8e999-Q,5,1.33,positive,positive
rhQB8e999-Q,6,0.67,positive,slightly positive
rhQB8e999-Q,7,0.0,negative,Neutral
rhQB8e999-Q,8,0.67,positive,slightly positive
rhQB8e999-Q,9,0.67,positive,slightly positive
rhQB8e999-Q,10,2.33,positive,very positive
rhQB8e999-Q,11,0.0,negative,Neutral
ryE9VBiR3p8,0,0.33,positive,Neutral
sIusv36VoBY,0,1.33,positive,positive
sfaWfZ2-4c0,0,-2.33,negative,very negative
sfaWfZ2-4c0,1,-2.33,negative,very negative
sfaWfZ2-4c0,2,-0.33,negative,Neutral
skRqBxLLJkE,0,1.0,positive,slightly positive
skRqBxLLJkE,1,1.0,positive,slightly positive
svsbGQn389o,0,-1.33,negative,negative
svsbGQn389o,1,1.0,positive,slightly positive
tC2KicUHB9Q,0,1.0,positive,slightly positive
tC2KicUHB9Q,1,-1.0,negative,slightly negative
tC2KicUHB9Q,2,0.33,positive,Neutral
tC2KicUHB9Q,3,0.33,positive,Neutral
tC2KicUHB9Q,4,0.33,positive,Neutral
tC2KicUHB9Q,5,0.0,negative,Neutral
tC2KicUHB9Q,6,-0.33,negative,Neutral
tC2KicUHB9Q,7,-0.33,negative,Neutral
tC2KicUHB9Q,8,1.33,positive,positive
tNd3--lvSXE,0,0.0,negative,Neutral
tNd3--lvSXE,1,2.0,positive,positive
tNd3--lvSXE,2,0.0,negative,Neutral
tNd3--lvSXE,3,-1.33,negative,negative
tNd3--lvSXE,4,1.67,positive,positive
tNd3--lvSXE,5,0.67,positive,slightly positive
tNd3--lvSXE,6,0.67,positive,slightly positive
tO68uTk-T_E,0,1.0,positive,slightly positive
tO68uTk-T_E,1,0.67,positive,slightly positive
tO68uTk-T_E,2,1.0,positive,slightly positive
tO68uTk-T_E,3,1.33,positive,positive
tW5xAWDnbGU,0,0.67,positive,slightly positive
tW5xAWDnbGU,1,0.33,positive,Neutral
tW5xAWDnbGU,2,-2.33,negative,very negative
tZDNinnrGf8,0,0.33,positive,Neutral
tZDNinnrGf8,1,0.67,positive,slightly positive
tZDNinnrGf8,2,0.33,positive,Neutral
tZDNinnrGf8,3,-0.33,negative,Neutral
teQqaAmqqx0,0,0.0,negative,Neutral
teQqaAmqqx0,1,0.0,negative,Neutral
tnWmVXZ87h0,0,0.0,negative,Neutral
tnWmVXZ87h0,1,2.0,positive,positive
tnWmVXZ87h0,2,1.67,positive,positive
tnWmVXZ87h0,3,0.67,positive,slightly positive
